AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
23,ME,Maine,39-0000,Personal Care and Service Occupations,major,"23,340",3.1,39.456,1.26,11.47,"23,850",1.2,8.24,9.07,10.55,12.60,15.97,"17,140","18,860","21,950","26,200","33,210",,
23,ME,Maine,41-0000,Sales and Related Occupations,major,"59,970",2.3,101.379,0.97,15.46,"32,150",1.3,8.29,9.15,11.62,17.91,28.18,"17,240","19,030","24,180","37,260","58,610",,
23,ME,Maine,43-0000,Office and Administrative Support Occupations,major,"91,510",1.3,154.710,0.98,16.37,"34,060",0.6,9.98,12.41,15.58,19.14,24.13,"20,760","25,810","32,400","39,810","50,190",,
23,ME,Maine,45-0000,"Farming, Fishing, and Forestry Occupations",major,"2,240",13.7,3.785,1.15,16.53,"34,390",3.3,10.16,13.07,16.35,19.25,23.20,"21,130","27,180","34,000","40,050","48,260",,
23,ME,Maine,47-0000,Construction and Extraction Occupations,major,"24,660",2.1,41.687,1.05,19.46,"40,470",1.3,12.44,15.03,18.48,23.19,28.00,"25,870","31,270","38,450","48,240","58,240",,
23,ME,Maine,49-0000,"Installation, Maintenance, and Repair Occupations",major,"26,260",2.3,44.395,1.14,21.42,"44,560",1.2,12.55,15.83,20.41,26.70,31.96,"26,110","32,930","42,460","55,540","66,490",,
23,ME,Maine,51-0000,Production Occupations,major,"35,470",2.6,59.960,0.91,17.78,"36,980",2.4,9.88,12.10,16.45,22.58,28.29,"20,560","25,170","34,210","46,960","58,840",,
23,ME,Maine,53-0000,Transportation and Material Moving Occupations,major,"36,960",4.3,62.489,0.90,16.09,"33,470",1.2,9.29,11.34,14.58,19.01,25.18,"19,330","23,580","30,330","39,550","52,380",,
24,MD,Maryland,11-0000,Management Occupations,major,"146,970",1.2,56.601,1.13,59.04,"122,800",0.5,27.38,38.64,53.98,72.25,#,"56,950","80,370","112,280","150,290",#,,
24,MD,Maryland,13-0000,Business and Financial Operations Occupations,major,"162,980",1.2,62.766,1.23,37.90,"78,840",1.4,19.12,25.73,35.36,46.57,58.35,"39,770","53,520","73,550","96,870","121,360",,
24,MD,Maryland,15-0000,Computer and Mathematical Occupations,major,"120,360",1.8,46.354,1.60,45.98,"95,640",1.0,22.72,31.58,44.50,57.53,72.00,"47,250","65,690","92,550","119,670","149,760",,
24,MD,Maryland,17-0000,Architecture and Engineering Occupations,major,"56,800",2.4,21.875,1.22,45.04,"93,680",1.7,24.00,31.47,42.85,56.77,71.69,"49,910","65,450","89,120","118,070","149,120",,
24,MD,Maryland,19-0000,"Life, Physical, and Social Science Occupations",major,"40,520",3.5,15.605,1.88,41.21,"85,730",4.8,19.23,26.00,37.79,52.74,67.08,"40,000","54,090","78,590","109,700","139,520",,
24,MD,Maryland,21-0000,Community and Social Service Occupations,major,"40,970",2.7,15.779,1.10,23.59,"49,070",2.5,11.55,15.58,22.03,29.16,37.92,"24,020","32,410","45,830","60,650","78,870",,
24,MD,Maryland,23-0000,Legal Occupations,major,"24,180",2.9,9.314,1.21,42.30,"87,990",3.0,17.77,22.73,31.37,54.20,76.29,"36,970","47,280","65,250","112,740","158,690",,
24,MD,Maryland,25-0000,"Education, Training, and Library Occupations",major,"172,650",2.6,66.491,1.07,29.30,"60,940",3.1,11.57,17.06,26.11,36.64,47.69,"24,060","35,480","54,300","76,210","99,200",,
24,MD,Maryland,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"30,670",2.8,11.811,0.88,28.34,"58,940",1.2,10.86,16.52,24.99,36.46,49.49,"22,590","34,360","51,980","75,840","102,940",,
24,MD,Maryland,29-0000,Healthcare Practitioners and Technical Occupations,major,"164,160",5.1,63.219,1.09,40.18,"83,580",3.6,16.67,24.74,33.72,46.66,67.17,"34,670","51,460","70,140","97,050","139,710",,
24,MD,Maryland,31-0000,Healthcare Support Occupations,major,"72,180",2.4,27.797,0.96,15.32,"31,870",1.0,9.98,11.52,14.07,17.67,22.44,"20,770","23,960","29,260","36,750","46,670",,
24,MD,Maryland,33-0000,Protective Service Occupations,major,"71,850",5.3,27.669,1.14,22.53,"46,860",2.6,9.67,12.54,20.77,28.95,38.32,"20,120","26,070","43,200","60,220","79,710",,
24,MD,Maryland,35-0000,Food Preparation and Serving Related Occupations,major,"213,120",1.1,82.077,0.90,11.50,"23,910",1.1,8.28,8.70,9.45,12.52,17.20,"17,220","18,100","19,650","26,050","35,780",,
24,MD,Maryland,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"84,720",2.1,32.625,1.02,13.41,"27,900",1.2,8.56,9.43,11.96,15.92,20.44,"17,810","19,610","24,880","33,120","42,520",,
24,MD,Maryland,39-0000,Personal Care and Service Occupations,major,"78,820",2.5,30.354,0.97,13.49,"28,050",1.4,8.41,9.04,11.13,15.09,21.80,"17,490","18,800","23,150","31,380","45,340",,
24,MD,Maryland,41-0000,Sales and Related Occupations,major,"263,580",1.2,101.507,0.97,18.64,"38,780",1.2,8.46,9.14,12.55,21.78,35.80,"17,590","19,010","26,100","45,290","74,470",,
24,MD,Maryland,43-0000,Office and Administrative Support Occupations,major,"402,900",1.2,155.163,0.98,18.83,"39,170",0.4,9.55,12.93,17.46,23.29,29.27,"19,870","26,880","36,320","48,440","60,880",,
24,MD,Maryland,45-0000,"Farming, Fishing, and Forestry Occupations",major,"2,380",17.5,0.916,0.28,16.29,"33,890",2.5,9.65,11.70,15.74,18.54,23.88,"20,070","24,330","32,750","38,560","49,660",,
24,MD,Maryland,47-0000,Construction and Extraction Occupations,major,"112,200",1.6,43.209,1.09,22.74,"47,290",0.9,12.43,15.82,20.73,27.99,36.58,"25,860","32,910","43,120","58,230","76,080",,
24,MD,Maryland,49-0000,"Installation, Maintenance, and Repair Occupations",major,"100,700",1.9,38.782,1.00,23.67,"49,230",1.0,11.82,16.47,22.68,29.82,36.80,"24,590","34,260","47,170","62,030","76,540",,
24,MD,Maryland,51-0000,Production Occupations,major,"77,700",2.7,29.922,0.45,18.52,"38,520",0.9,9.31,11.85,16.58,23.09,30.16,"19,370","24,650","34,500","48,020","62,730",,
24,MD,Maryland,53-0000,Transportation and Material Moving Occupations,major,"156,230",2.5,60.165,0.87,17.80,"37,030",2.7,9.04,11.13,15.74,21.63,28.80,"18,790","23,150","32,730","45,000","59,910",,
25,MA,Massachusetts,11-0000,Management Occupations,major,"255,000",0.8,75.069,1.49,60.23,"125,290",0.6,26.46,36.25,51.96,75.12,#,"55,030","75,400","108,080","156,240",#,,
25,MA,Massachusetts,13-0000,Business and Financial Operations Occupations,major,"195,790",1.3,57.638,1.13,39.87,"82,920",0.8,20.65,26.88,35.69,47.10,62.66,"42,950","55,910","74,240","97,960","130,330",,
25,MA,Massachusetts,15-0000,Computer and Mathematical Occupations,major,"134,790",1.7,39.681,1.37,46.14,"95,980",1.1,24.66,32.76,44.41,57.75,71.55,"51,300","68,140","92,380","120,110","148,810",,
25,MA,Massachusetts,17-0000,Architecture and Engineering Occupations,major,"75,750",2.6,22.299,1.24,42.60,"88,610",1.1,23.25,30.52,39.54,52.55,67.40,"48,360","63,490","82,230","109,310","140,180",,
25,MA,Massachusetts,19-0000,"Life, Physical, and Social Science Occupations",major,"49,240",3.6,14.496,1.74,36.50,"75,930",1.5,18.68,23.46,32.25,45.63,59.58,"38,860","48,790","67,080","94,910","123,930",,
25,MA,Massachusetts,21-0000,Community and Social Service Occupations,major,"80,590",2.4,23.726,1.66,21.93,"45,610",1.6,11.88,14.50,19.44,27.98,36.13,"24,710","30,160","40,430","58,210","75,140",,
25,MA,Massachusetts,23-0000,Legal Occupations,major,"27,920",2.0,8.219,1.07,57.13,"118,830",3.4,19.59,27.80,44.74,75.74,#,"40,740","57,830","93,050","157,530",#,,
25,MA,Massachusetts,25-0000,"Education, Training, and Library Occupations",major,"230,430",1.7,67.837,1.10,30.63,"63,720",2.0,11.72,17.24,28.10,38.21,48.87,"24,380","35,860","58,450","79,480","101,640",,
25,MA,Massachusetts,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"48,330",2.7,14.229,1.06,29.16,"60,650",1.3,11.12,17.27,25.54,36.31,48.59,"23,120","35,920","53,130","75,520","101,070",,
25,MA,Massachusetts,29-0000,Healthcare Practitioners and Technical Occupations,major,"233,920",1.5,68.864,1.18,43.53,"90,530",1.3,18.30,26.27,36.62,51.87,74.07,"38,070","54,650","76,170","107,890","154,070",,
25,MA,Massachusetts,31-0000,Healthcare Support Occupations,major,"106,280",2.3,31.288,1.08,16.24,"33,770",0.8,11.14,12.84,14.90,18.45,23.19,"23,180","26,700","30,980","38,370","48,240",,
25,MA,Massachusetts,33-0000,Protective Service Occupations,major,"79,640",2.3,23.445,0.96,25.20,"52,410",3.9,10.54,14.13,24.34,33.77,41.69,"21,910","29,390","50,630","70,240","86,720",,
25,MA,Massachusetts,35-0000,Food Preparation and Serving Related Occupations,major,"291,130",1.0,85.707,0.94,12.59,"26,190",0.8,9.11,9.29,10.69,14.27,18.68,"18,950","19,320","22,240","29,680","38,840",,
25,MA,Massachusetts,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"106,900",2.0,31.471,0.98,16.32,"33,940",0.9,9.59,11.69,15.59,19.76,23.87,"19,950","24,320","32,430","41,100","49,660",,
25,MA,Massachusetts,39-0000,Personal Care and Service Occupations,major,"109,340",2.4,32.189,1.03,14.65,"30,480",1.0,9.31,10.60,12.98,16.11,22.91,"19,360","22,050","27,000","33,520","47,650",,
25,MA,Massachusetts,41-0000,Sales and Related Occupations,major,"325,760",1.1,95.902,0.91,22.15,"46,060",1.3,9.22,10.04,13.91,26.84,45.57,"19,180","20,880","28,930","55,840","94,790",,
25,MA,Massachusetts,43-0000,Office and Administrative Support Occupations,major,"500,460",0.7,147.331,0.93,20.18,"41,970",0.4,10.71,14.30,18.91,24.90,30.27,"22,280","29,750","39,320","51,800","62,950",,
25,MA,Massachusetts,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,870",11.3,0.552,0.17,14.96,"31,120",3.8,9.22,10.11,12.89,17.46,23.82,"19,180","21,020","26,820","36,330","49,540",,
25,MA,Massachusetts,47-0000,Construction and Extraction Occupations,major,"110,710",1.5,32.591,0.82,28.67,"59,630",0.9,15.17,19.26,27.04,36.57,46.01,"31,560","40,060","56,240","76,070","95,700",,
25,MA,Massachusetts,49-0000,"Installation, Maintenance, and Repair Occupations",major,"101,760",1.6,29.958,0.77,25.48,"53,000",0.7,13.60,17.92,24.22,31.50,39.91,"28,290","37,280","50,380","65,510","83,020",,
25,MA,Massachusetts,51-0000,Production Occupations,major,"160,970",1.6,47.388,0.72,18.99,"39,500",0.8,10.05,12.66,17.25,23.32,30.16,"20,910","26,320","35,870","48,500","62,730",,
25,MA,Massachusetts,53-0000,Transportation and Material Moving Occupations,major,"170,250",1.8,50.120,0.72,17.81,"37,040",0.9,9.53,11.37,15.82,21.97,29.01,"19,830","23,650","32,900","45,690","60,330",,
26,MI,Michigan,11-0000,Management Occupations,major,"203,450",1.2,49.065,0.98,51.36,"106,820",0.7,21.42,31.69,45.16,62.37,89.49,"44,560","65,910","93,940","129,720","186,130",,
26,MI,Michigan,13-0000,Business and Financial Operations Occupations,major,"183,950",1.5,44.363,0.87,32.64,"67,900",0.8,16.53,21.93,29.80,39.60,51.74,"34,390","45,610","61,980","82,370","107,610",,
26,MI,Michigan,15-0000,Computer and Mathematical Occupations,major,"102,330",2.8,24.678,0.85,36.00,"74,880",1.1,18.26,24.67,34.44,45.83,57.03,"37,980","51,310","71,640","95,330","118,630",,
26,MI,Michigan,17-0000,Architecture and Engineering Occupations,major,"130,040",4.1,31.362,1.75,38.48,"80,040",1.9,21.00,28.68,37.86,47.71,57.68,"43,680","59,660","78,740","99,240","119,970",,
26,MI,Michigan,19-0000,"Life, Physical, and Social Science Occupations",major,"30,710",3.4,7.405,0.89,29.04,"60,400",3.9,12.83,18.22,25.86,35.91,48.92,"26,680","37,890","53,780","74,690","101,750",,
26,MI,Michigan,21-0000,Community and Social Service Occupations,major,"58,350",1.8,14.072,0.98,21.77,"45,290",1.1,11.20,15.40,20.90,27.09,33.35,"23,300","32,030","43,460","56,350","69,380",,
26,MI,Michigan,23-0000,Legal Occupations,major,"24,940",3.8,6.015,0.78,41.32,"85,950",2.9,16.98,22.29,32.97,49.92,76.49,"35,310","46,350","68,580","103,830","159,100",,
26,MI,Michigan,25-0000,"Education, Training, and Library Occupations",major,"238,760",1.3,57.579,0.93,25.43,"52,880",4.1,9.82,12.91,21.53,33.80,44.00,"20,420","26,840","44,770","70,310","91,520",,
26,MI,Michigan,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"53,790",2.8,12.972,0.97,23.46,"48,790",2.2,9.26,12.22,19.76,30.87,42.79,"19,260","25,410","41,110","64,200","89,010",,
26,MI,Michigan,29-0000,Healthcare Practitioners and Technical Occupations,major,"261,950",2.8,63.172,1.09,36.70,"76,330",1.1,15.53,22.53,29.74,38.87,64.28,"32,300","46,850","61,860","80,840","133,710",,
26,MI,Michigan,31-0000,Healthcare Support Occupations,major,"137,560",2.0,33.175,1.15,13.80,"28,700",0.6,9.19,10.68,13.08,15.91,18.92,"19,110","22,220","27,220","33,100","39,350",,
26,MI,Michigan,33-0000,Protective Service Occupations,major,"73,540",3.2,17.735,0.73,20.61,"42,870",2.1,9.18,11.63,19.31,26.87,34.37,"19,100","24,190","40,160","55,900","71,500",,
26,MI,Michigan,35-0000,Food Preparation and Serving Related Occupations,major,"372,750",0.8,89.894,0.99,10.64,"22,130",0.5,8.40,8.71,9.22,11.32,14.74,"17,480","18,120","19,180","23,540","30,670",,
26,MI,Michigan,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"126,210",2.0,30.436,0.95,12.88,"26,790",0.9,8.65,9.35,11.46,14.99,19.04,"17,990","19,440","23,830","31,170","39,610",,
26,MI,Michigan,39-0000,Personal Care and Service Occupations,major,"115,230",2.1,27.789,0.89,11.89,"24,740",0.8,8.50,8.96,10.19,12.82,17.92,"17,680","18,630","21,200","26,670","37,270",,
26,MI,Michigan,41-0000,Sales and Related Occupations,major,"425,420",1.1,102.596,0.98,18.29,"38,040",0.9,8.58,9.21,12.15,21.05,35.75,"17,860","19,160","25,270","43,790","74,350",,
26,MI,Michigan,43-0000,Office and Administrative Support Occupations,major,"623,850",1.0,150.449,0.95,16.80,"34,940",0.3,9.31,11.70,15.50,20.49,26.65,"19,370","24,340","32,240","42,620","55,430",,
26,MI,Michigan,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,360",9.0,1.051,0.32,15.09,"31,390",3.3,8.98,10.27,12.96,17.41,23.58,"18,670","21,350","26,950","36,200","49,040",,
26,MI,Michigan,47-0000,Construction and Extraction Occupations,major,"122,660",1.6,29.581,0.74,23.29,"48,440",0.8,12.67,16.46,21.97,28.82,35.70,"26,360","34,230","45,690","59,950","74,250",,
26,MI,Michigan,49-0000,"Installation, Maintenance, and Repair Occupations",major,"161,670",1.2,38.989,1.00,21.74,"45,210",0.6,10.95,14.58,20.32,27.76,35.17,"22,770","30,320","42,260","57,730","73,160",,
26,MI,Michigan,51-0000,Production Occupations,major,"432,350",1.4,104.266,1.58,17.65,"36,720",0.7,9.56,11.74,15.94,22.05,28.66,"19,880","24,410","33,160","45,860","59,620",,
26,MI,Michigan,53-0000,Transportation and Material Moving Occupations,major,"262,710",1.4,63.357,0.92,16.45,"34,220",2.0,8.92,10.41,14.36,19.49,26.77,"18,560","21,660","29,870","40,550","55,670",,
27,MN,Minnesota,11-0000,Management Occupations,major,"167,820",1.1,60.535,1.20,54.23,"112,790",1.4,24.67,34.22,47.70,66.19,#,"51,320","71,180","99,210","137,680",#,,
27,MN,Minnesota,13-0000,Business and Financial Operations Occupations,major,"162,610",2.1,58.657,1.15,33.43,"69,530",0.9,18.87,23.79,30.57,39.46,51.82,"39,260","49,480","63,590","82,070","107,790",,
27,MN,Minnesota,15-0000,Computer and Mathematical Occupations,major,"94,470",3.0,34.077,1.17,39.79,"82,760",0.9,21.36,28.78,38.62,49.34,60.26,"44,430","59,860","80,340","102,620","125,340",,
27,MN,Minnesota,17-0000,Architecture and Engineering Occupations,major,"52,680",2.3,19.003,1.06,37.02,"77,010",1.5,21.13,26.88,34.86,45.40,56.89,"43,950","55,900","72,520","94,440","118,320",,
27,MN,Minnesota,19-0000,"Life, Physical, and Social Science Occupations",major,"24,380",4.6,8.795,1.06,32.94,"68,510",3.1,17.57,22.48,29.70,38.79,51.64,"36,540","46,760","61,770","80,680","107,420",,
27,MN,Minnesota,21-0000,Community and Social Service Occupations,major,"50,160",2.3,18.094,1.27,21.97,"45,700",1.1,12.37,15.64,20.82,27.23,34.48,"25,730","32,530","43,300","56,630","71,710",,
27,MN,Minnesota,23-0000,Legal Occupations,major,"18,450",4.0,6.656,0.86,47.79,"99,400",3.1,19.03,24.72,38.09,59.71,#,"39,580","51,410","79,220","124,200",#,,
27,MN,Minnesota,25-0000,"Education, Training, and Library Occupations",major,"162,330",1.7,58.556,0.95,25.12,"52,250",2.2,11.82,15.76,22.41,31.65,41.34,"24,590","32,770","46,610","65,830","85,980",,
27,MN,Minnesota,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"35,510",3.3,12.809,0.96,24.40,"50,760",1.5,10.81,15.38,22.31,30.31,39.17,"22,490","31,990","46,390","63,050","81,470",,
27,MN,Minnesota,29-0000,Healthcare Practitioners and Technical Occupations,major,"167,800",2.9,60.529,1.04,37.78,"78,570",1.4,17.04,22.38,31.40,43.12,62.71,"35,440","46,550","65,300","89,690","130,430",,
27,MN,Minnesota,31-0000,Healthcare Support Occupations,major,"87,470",2.9,31.552,1.09,14.81,"30,810",1.1,10.14,11.46,13.82,17.36,21.54,"21,080","23,850","28,750","36,100","44,810",,
27,MN,Minnesota,33-0000,Protective Service Occupations,major,"42,440",2.6,15.310,0.63,22.48,"46,750",3.1,10.38,13.55,19.66,29.14,37.01,"21,580","28,190","40,890","60,610","76,980",,
27,MN,Minnesota,35-0000,Food Preparation and Serving Related Occupations,major,"232,550",0.9,83.885,0.92,10.79,"22,450",0.7,8.30,8.67,9.30,11.73,15.09,"17,270","18,040","19,350","24,400","31,390",,
27,MN,Minnesota,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"82,220",2.3,29.658,0.93,13.46,"28,000",0.9,8.80,9.99,12.13,15.92,20.24,"18,310","20,780","25,240","33,120","42,100",,
27,MN,Minnesota,39-0000,Personal Care and Service Occupations,major,"125,520",2.2,45.277,1.45,12.28,"25,540",0.7,8.84,9.85,11.18,13.46,17.21,"18,380","20,490","23,240","28,000","35,790",,
27,MN,Minnesota,41-0000,Sales and Related Occupations,major,"274,960",1.3,99.182,0.95,19.98,"41,550",1.8,8.55,9.35,12.92,23.30,39.11,"17,780","19,460","26,870","48,460","81,360",,
27,MN,Minnesota,43-0000,Office and Administrative Support Occupations,major,"403,870",1.0,145.683,0.92,18.27,"38,010",0.4,10.38,13.45,17.45,22.27,27.59,"21,600","27,980","36,290","46,330","57,390",,
27,MN,Minnesota,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,610",8.9,1.303,0.40,15.92,"33,110",2.5,9.42,11.90,14.73,18.82,23.88,"19,590","24,760","30,630","39,150","49,670",,
27,MN,Minnesota,47-0000,Construction and Extraction Occupations,major,"95,560",1.7,34.471,0.87,25.97,"54,010",0.8,14.60,18.33,25.13,33.23,38.47,"30,370","38,120","52,270","69,110","80,030",,
27,MN,Minnesota,49-0000,"Installation, Maintenance, and Repair Occupations",major,"94,280",1.6,34.010,0.87,22.81,"47,430",0.6,12.81,16.64,21.84,28.23,35.07,"26,650","34,600","45,420","58,730","72,950",,
27,MN,Minnesota,51-0000,Production Occupations,major,"219,390",2.0,79.139,1.20,17.79,"36,990",0.7,10.28,12.87,16.59,21.67,27.25,"21,380","26,760","34,520","45,070","56,670",,
27,MN,Minnesota,53-0000,Transportation and Material Moving Occupations,major,"174,150",1.9,62.821,0.91,17.83,"37,080",2.2,9.28,11.94,16.22,21.31,27.93,"19,290","24,840","33,730","44,330","58,090",,
28,MS,Mississippi,11-0000,Management Occupations,major,"53,500",1.3,48.352,0.96,39.35,"81,840",0.8,15.96,22.53,32.79,47.12,70.92,"33,190","46,850","68,190","98,020","147,510",,
28,MS,Mississippi,13-0000,Business and Financial Operations Occupations,major,"29,780",2.2,26.916,0.53,27.75,"57,720",1.0,13.66,18.27,25.20,34.42,44.15,"28,410","37,990","52,410","71,600","91,830",,
28,MS,Mississippi,15-0000,Computer and Mathematical Occupations,major,"10,630",4.7,9.605,0.33,31.38,"65,280",1.5,15.91,21.04,29.06,38.61,49.18,"33,100","43,760","60,440","80,310","102,290",,
28,MS,Mississippi,17-0000,Architecture and Engineering Occupations,major,"15,660",4.2,14.155,0.79,33.55,"69,790",1.9,15.69,21.31,31.28,43.00,56.02,"32,630","44,320","65,050","89,440","116,510",,
28,MS,Mississippi,19-0000,"Life, Physical, and Social Science Occupations",major,"6,650",2.7,6.008,0.72,28.13,"58,510",3.6,13.45,17.69,24.09,35.34,47.64,"27,970","36,800","50,120","73,500","99,090",,
28,MS,Mississippi,21-0000,Community and Social Service Occupations,major,"13,420",3.2,12.128,0.85,18.63,"38,750",1.4,10.36,13.42,17.02,22.88,29.42,"21,550","27,920","35,410","47,580","61,200",,
28,MS,Mississippi,23-0000,Legal Occupations,major,"5,510",4.3,4.983,0.65,37.73,"78,480",5.7,10.61,16.58,26.69,49.35,82.27,"22,080","34,490","55,510","102,650","171,120",,
28,MS,Mississippi,25-0000,"Education, Training, and Library Occupations",major,"75,980",3.0,68.660,1.11,19.86,"41,310",4.1,8.37,11.00,18.40,23.53,30.22,"17,400","22,870","38,260","48,940","62,850",,
28,MS,Mississippi,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"7,510",4.0,6.790,0.51,19.36,"40,260",2.8,8.66,11.16,15.78,22.43,33.13,"18,010","23,210","32,810","46,660","68,900",,
28,MS,Mississippi,29-0000,Healthcare Practitioners and Technical Occupations,major,"75,310",2.3,68.054,1.17,31.21,"64,920",1.6,13.08,17.84,24.30,34.03,54.34,"27,210","37,110","50,540","70,790","113,020",,
